OrderUuid,Exchange,Type,Quantity,Limit,CommissionPaid,Price,Opened,Closed
9cbe3a5f-3461-4fba-b270-a044571bbed8,BTC-NBT,LIMIT_SELL,1.66595135,0.00094293,0.00000392,0.00157256,2/8/2017 1:38:35 AM,2/8/2017 1:40:38 AM
7e69a82a-8ad9-413a-896b-13bdabbff3af,BTC-NBT,LIMIT_BUY,0.60400455,0.00094048,0.00000142,0.00056805,2/8/2017 2:00:59 AM,2/8/2017 2:02:58 AM
010ce86b-8a7e-4086-b3e9-2746168581ad,BTC-NBT,LIMIT_SELL,202.03338783,0.00094489,0.00047724,0.19089932,2/8/2017 2:29:25 AM,2/8/2017 2:45:42 AM
3aae27b3-b6a1-45d0-9c45-bf29aa0c079a,BTC-NBT,LIMIT_BUY,2.86177034,0.00095967,0.00000683,0.00273267,2/8/2017 8:03:55 AM,2/8/2017 8:04:56 AM
f891d538-e3d5-470b-bbee-17b709a0b907,BTC-NBT,LIMIT_BUY,0.8574789,0.00097013,0.00000207,0.00083186,2/8/2017 8:04:57 AM,2/8/2017 8:05:56 AM
cfa6acdc-8a43-4b55-825e-c99f0d3e1f36,BTC-NBT,LIMIT_BUY,0.55858401,0.00098217,0.00000136,0.00054765,2/8/2017 8:07:59 AM,2/8/2017 8:08:59 AM
dcf32d19-34ae-4190-80fe-a91123d87dc7,BTC-NBT,LIMIT_BUY,493,0.00096236,0.0011861,0.47444348,2/8/2017 10:56:45 AM,2/8/2017 10:59:47 AM
f4713fa0-993a-45a7-9258-b806ad71b3f8,BTC-NBT,LIMIT_SELL,0.52078427,0.00095853,0.00000124,0.00049931,2/8/2017 3:31:23 PM,2/8/2017 3:32:16 PM
c9e140a3-ecb7-4e75-bc32-3e63cf8164a9,BTC-NBT,LIMIT_SELL,0.57829995,0.00095433,0.00000137,0.00055191,2/8/2017 4:18:03 PM,2/8/2017 4:54:37 PM
aecb9160-ae57-4920-8967-0ddd5d8ca93c,BTC-NBT,LIMIT_SELL,1.0602029,0.00123495,0.00000327,0.00131313,1/11/2017 7:47:02 PM,1/11/2017 7:50:05 PM
c986ea96-68c9-4a18-8b7f-978a6846139f,BTC-NBT,LIMIT_BUY,618,0.00094692,0.00146299,0.58519656,2/8/2017 4:54:38 PM,2/8/2017 5:16:59 PM
ef6b786b-eb46-4df9-9b77-1519914bb312,BTC-NBT,LIMIT_SELL,50,0.00094391,0.00011798,0.0471955,2/8/2017 6:40:21 PM,2/8/2017 7:00:41 PM
aee08c91-9dd8-4dcc-9cd4-b46a05b77bf2,BTC-NBT,LIMIT_SELL,38,0.00094534,0.0000898,0.03592292,2/8/2017 7:00:41 PM,2/8/2017 7:26:07 PM
cedf4f59-d3ca-41bb-bea2-aea2cb94fb23,BTC-NBT,LIMIT_SELL,0.559193,0.00093705,0.00000131,0.00052494,2/8/2017 8:34:12 PM,2/8/2017 8:38:16 PM
64b8b4c8-a875-4b09-a3e0-54cd5c3ad2d6,BTC-NBT,LIMIT_BUY,1.73556635,0.00094907,0.0000041,0.00164283,2/8/2017 8:53:34 PM,2/8/2017 8:56:35 PM
29a6af89-2f00-42b3-bd8d-9f2bc6fe094e,BTC-NBT,LIMIT_SELL,2558.69168057,0.00094694,0.00605731,2.42292749,2/8/2017 10:04:42 PM,2/8/2017 10:17:55 PM
8adf94bf-22ae-4e06-b8c9-5f8c036a95f6,BTC-NBT,LIMIT_SELL,3.94225001,0.00093477,0.00000921,0.00368509,2/9/2017 3:21:54 AM,2/9/2017 3:26:05 AM
84c2d73f-1db4-4214-a4f0-8bfecb86f671,BTC-NBT,LIMIT_BUY,9.9564,0.00129987,0.00003235,0.01294202,1/12/2017 12:45:57 AM,1/12/2017 12:47:57 AM
85fca793-c0eb-4e08-809c-7c4690345fc3,BTC-NBT,LIMIT_SELL,26.59326773,0.00093399,0.00006208,0.02483783,2/9/2017 4:06:37 AM,2/9/2017 4:23:53 AM
b8c17431-15a4-47bb-ab7e-1750ac3d6da8,BTC-NBT,LIMIT_BUY,15.2,0.00093291,0.00003545,0.01418023,2/9/2017 4:41:12 AM,2/9/2017 5:01:31 AM
7cfca0ed-75e6-43e5-8287-334f3d341eff,BTC-NBT,LIMIT_BUY,119.8261,0.00093615,0.00028043,0.1121752,2/9/2017 11:26:51 AM,2/9/2017 12:24:47 PM
757b1bff-ba29-41af-a8f9-48ff18f756cf,BTC-NBT,LIMIT_BUY,0.559193,0.00096684,0.00000134,0.00053869,2/9/2017 1:02:25 PM,2/9/2017 1:03:25 PM
16c9e3b1-6ecc-43d7-b5ca-3814e48cfa82,BTC-NBT,LIMIT_BUY,0.61768045,0.00096245,0.00000148,0.00059415,2/9/2017 1:16:40 PM,2/9/2017 1:17:39 PM
fd11e2b8-8216-41e3-8aa0-c1e8348fec0e,BTC-NBT,LIMIT_BUY,1.07512439,0.00098208,0.00000262,0.00105359,2/9/2017 1:26:48 PM,2/9/2017 1:27:56 PM
4f9c977e-37d2-441a-a46f-967a34329179,BTC-NBT,LIMIT_BUY,0.8448393,0.00099332,0.00000208,0.00083467,2/9/2017 1:29:53 PM,2/9/2017 1:30:52 PM
1af67487-0870-47c6-88ac-732f1543963b,BTC-NBT,LIMIT_SELL,0.78794616,0.00130294,0.00000256,0.00102664,1/12/2017 3:02:10 AM,1/12/2017 3:03:11 AM
4518055e-4f1b-4f74-b16e-3252829333fd,BTC-NBT,LIMIT_BUY,0.87975121,0.00101745,0.00000223,0.0008951,2/9/2017 1:32:56 PM,2/9/2017 1:33:56 PM
efcb0a09-fbd2-4374-b84a-89596216aa8e,BTC-NBT,LIMIT_BUY,0.522443,0.00104438,0.00000135,0.00054103,2/9/2017 1:33:57 PM,2/9/2017 1:34:57 PM
a7304b3d-2fe2-4cc2-b78b-1a98772014a6,BTC-NBT,LIMIT_BUY,9.41482634,0.00101691,0.00002393,0.00957403,2/9/2017 1:46:09 PM,2/9/2017 1:48:09 PM
aeed6401-9fc6-4ffb-90f3-90815a207ee8,BTC-NBT,LIMIT_BUY,7.8375975,0.00100637,0.00001971,0.00788752,2/9/2017 1:49:12 PM,2/9/2017 1:52:13 PM
5a861e98-4e25-4479-a629-8d2d39e89753,BTC-NBT,LIMIT_SELL,81.14308612,0.00102369,0.00020835,0.08334044,2/9/2017 1:59:21 PM,2/9/2017 2:00:22 PM
8950a27f-7f0d-4c86-bcf2-db547eeafc05,BTC-NBT,LIMIT_BUY,1.08287193,0.00104115,0.0000028,0.00112433,2/9/2017 2:28:52 PM,2/9/2017 2:29:51 PM
b98dd6c9-9fa6-4628-9335-1aa8a25bd057,BTC-NBT,LIMIT_BUY,0.49734288,0.00105757,0.0000013,0.00052277,2/9/2017 2:42:02 PM,2/9/2017 2:45:04 PM
aa3ff3d2-8ca0-4ff9-84ca-bb41138607fc,BTC-NBT,LIMIT_BUY,5.46634015,0.00104082,0.00001418,0.0056757,2/9/2017 2:57:17 PM,2/9/2017 2:58:25 PM
e41ce2de-2694-413d-8fea-9ad72bc62fe0,BTC-NBT,LIMIT_BUY,80.61690083,0.00101954,0.00020548,0.08219215,2/9/2017 4:35:56 PM,2/9/2017 4:36:56 PM
4ec9768a-87e4-49e9-afa3-1ccaf9607b98,BTC-NBT,LIMIT_BUY,19.8691,0.0010216,0.00005074,0.02029827,2/9/2017 6:03:27 PM,2/9/2017 6:05:21 PM
6829b2f8-1f54-4e7a-8eee-5267217b114d,BTC-NBT,LIMIT_SELL,70,0.00102861,0.00018,0.0720027,2/9/2017 6:42:02 PM,2/9/2017 6:43:06 PM
802e728d-824f-4ab3-8d21-5b21bb9af7bd,BTC-NBT,LIMIT_SELL,0.47129173,0.00127712,0.00000151,0.00060636,1/12/2017 3:46:54 AM,1/12/2017 3:48:56 AM
dc643bbe-8515-4644-a212-3e25e6402570,BTC-NBT,LIMIT_BUY,36,0.0010338,0.00009304,0.0372168,2/9/2017 6:59:17 PM,2/9/2017 7:03:20 PM
12f3c4b2-ea9e-4bb6-99d6-b21ac8e1340b,BTC-NBT,LIMIT_BUY,96.2447,0.00130668,0.0003144,0.12576102,1/12/2017 7:37:41 AM,1/12/2017 7:44:47 AM
03198894-369e-4b26-832e-c7c7dcec3b53,BTC-NBT,LIMIT_BUY,1.06141393,0.00104159,0.00000275,0.00110509,2/9/2017 7:31:51 PM,2/9/2017 7:33:49 PM
ad141fbb-0de7-42b1-a250-b1b50e636e59,BTC-NBT,LIMIT_BUY,4.26668781,0.00105724,0.00001127,0.00451091,2/9/2017 7:48:06 PM,2/9/2017 7:50:06 PM
5e6c63ea-386c-46e4-8a48-8108927182a5,BTC-NBT,LIMIT_SELL,3.85784036,0.00101924,0.00000983,0.00393206,2/9/2017 7:57:12 PM,2/9/2017 8:01:16 PM
97f61e6e-c3eb-4f1f-8ff7-0de8db2fa7b8,BTC-NBT,LIMIT_SELL,775.04824211,0.00101924,0.00197489,0.78996016,2/9/2017 8:04:20 PM,2/9/2017 8:07:22 PM
9d6cddf2-f4e7-4186-800a-03fd034c2db0,BTC-NBT,LIMIT_SELL,1.17970068,0.00128512,0.00000378,0.00151684,1/12/2017 11:04:11 AM,1/12/2017 11:05:04 AM
5cc84ac6-42c5-42e5-a0d5-695ef655e6a5,BTC-NBT,LIMIT_BUY,751.83337034,0.00101314,0.00190428,0.76171246,2/9/2017 8:04:20 PM,2/9/2017 8:07:22 PM
cb6637c5-87ed-4f44-beb2-c04b93edb9e8,BTC-NBT,LIMIT_SELL,100,0.00104709,0.00026177,0.104709,2/9/2017 8:24:40 PM,2/9/2017 8:27:44 PM
f7f66048-8c5b-4f47-9638-90a6e1895382,BTC-NBT,LIMIT_BUY,1.22275088,0.00103854,0.00000317,0.00126883,2/9/2017 9:29:43 PM,2/9/2017 9:30:44 PM
a9fcf5d6-9da9-463a-b02d-4075f75a41f8,BTC-NBT,LIMIT_BUY,770,0.00129816,0.00249895,0.9995832,1/12/2017 12:06:09 PM,1/12/2017 12:20:20 PM
7df1b5be-c6ec-4671-a9c9-624aa39f6b91,BTC-NBT,LIMIT_SELL,3.51617016,0.00102441,0.000009,0.00360199,2/9/2017 11:36:47 PM,2/9/2017 11:40:51 PM
450678ba-e81a-440a-bd58-99ae88075943,BTC-NBT,LIMIT_SELL,0.99703157,0.00101109,0.00000251,0.00100885,2/10/2017 12:22:33 AM,2/10/2017 12:24:35 AM
efb80c44-533b-4ebd-b06d-ff25d7ba32a0,BTC-NBT,LIMIT_BUY,350,0.00123087,0.00107701,0.4308045,1/12/2017 5:11:05 PM,1/12/2017 5:12:06 PM
c2cf08c6-18e7-47fa-b5ed-1e6c57940342,BTC-NBT,LIMIT_BUY,1.16489097,0.00104409,0.00000302,0.00121529,2/10/2017 8:33:36 AM,2/10/2017 8:34:36 AM
0ef1917b-7791-47c1-9910-2afae83fc60a,BTC-NBT,LIMIT_SELL,0.50682206,0.00102559,0.0000013,0.00052048,2/10/2017 5:40:42 PM,2/10/2017 5:41:35 PM
0fb623c5-fe14-4cc7-ace7-5bcb132f856a,BTC-NBT,LIMIT_SELL,2.28373574,0.00083905,0.00000478,0.00191878,3/12/2017 2:42:27 PM,3/12/2017 2:43:29 PM
5f27c053-4e6d-41d1-8c91-58d61bc38973,BTC-NBT,LIMIT_SELL,1.09138642,0.00099833,0.00000271,0.00109006,2/11/2017 6:06:57 AM,2/11/2017 6:07:50 AM
5da0917e-844b-4438-892d-0591594f8efc,BTC-NBT,LIMIT_BUY,49.40237862,0.00099046,0.00012232,0.04893107,2/11/2017 8:33:13 AM,2/11/2017 9:00:39 AM
fc63e24a-850a-40d9-9bc6-7e7a293988f3,BTC-NBT,LIMIT_BUY,0.40453384,0.00127326,0.00000128,0.00051294,1/13/2017 4:07:52 AM,1/13/2017 4:08:51 AM
bc3eadea-c0cb-4748-8bf7-5ec3d2bc43b2,BTC-NBT,LIMIT_SELL,1.43372125,0.00081413,0.00000291,0.00116737,3/12/2017 7:20:02 PM,3/12/2017 7:22:13 PM
733cbc2f-5846-4534-aeac-92440e302b09,BTC-NBT,LIMIT_SELL,10,0.001,0.000025,0.01,2/11/2017 3:20:53 PM,2/11/2017 3:49:20 PM
dffe0ae2-9751-4202-97db-8798dd45177d,BTC-NBT,LIMIT_BUY,60,0.00100101,0.00015015,0.0600606,2/11/2017 4:19:52 PM,2/11/2017 4:34:06 PM
d5e27114-e4c6-48a2-8a37-5e25fdb0f5e5,BTC-NBT,LIMIT_SELL,9.01,0.00099891,0.0000225,0.00900017,2/11/2017 6:09:39 PM,2/11/2017 6:36:05 PM
35b90899-d62c-4c14-8a60-3f89e48466c7,BTC-NBT,LIMIT_SELL,3.63159155,0.00099209,0.000009,0.00360286,2/11/2017 6:46:15 PM,2/11/2017 7:47:16 PM
fa1ae1f5-7c87-4c9b-a3e9-cb4d49bfbd2e,BTC-NBT,LIMIT_SELL,1.12200714,0.00099209,0.00000278,0.00111313,2/11/2017 7:53:21 PM,2/11/2017 8:58:24 PM
31141a93-12ce-4809-95a9-142ae5f69f74,BTC-NBT,LIMIT_SELL,4.02646814,0.00098928,0.00000995,0.0039833,2/11/2017 9:11:38 PM,2/11/2017 10:00:25 PM
488db21c-5dec-4ffd-b1aa-8b79d9a50521,BTC-NBT,LIMIT_BUY,0.41295394,0.00124529,0.00000128,0.00051309,1/13/2017 10:02:49 AM,1/13/2017 10:03:41 AM
15a47f0b-3f4d-4074-bba9-6e0bd37ce439,BTC-NBT,LIMIT_BUY,2481.88309648,0.00098336,0.00610146,2.44058456,2/11/2017 9:11:38 PM,2/11/2017 10:00:25 PM
478c55f5-74a3-4823-b4eb-fe9dad3298c0,BTC-NBT,LIMIT_BUY,21,0.00124989,0.00006561,0.02624769,1/13/2017 1:06:46 PM,1/13/2017 1:17:53 PM
2f3cfd24-99b7-4189-8521-7d5c9634e535,BTC-NBT,LIMIT_BUY,15,0.0009954,0.00003732,0.014931,2/11/2017 10:48:15 PM,2/11/2017 10:56:21 PM
1166f062-b2e9-4f99-bdff-489516b6814f,BTC-NBT,LIMIT_SELL,195.667984,0.00081117,0.00039679,0.15871999,3/13/2017 11:51:15 AM,3/13/2017 12:15:39 PM
1c886823-a89b-4fe6-bd1a-46e3095a3d98,BTC-NBT,LIMIT_BUY,0.91309154,0.0009966,0.00000227,0.00090998,2/12/2017 12:46:10 AM,2/12/2017 1:09:33 AM
85e6c744-e395-488e-911b-259fc3095388,BTC-NBT,LIMIT_SELL,15.4424219,0.0010019,0.00003867,0.01547176,2/12/2017 9:43:58 AM,2/12/2017 10:41:55 AM
54ffe44f-fc31-4fce-a16c-6585f535ef91,BTC-NBT,LIMIT_SELL,0.4436298,0.00120154,0.00000133,0.00053305,1/14/2017 12:43:44 AM,1/14/2017 12:44:44 AM
6816ca58-e604-4cd9-829d-ffd8e4def346,BTC-NBT,LIMIT_SELL,32.3202583,0.001002,0.00008095,0.03238488,2/12/2017 12:08:20 PM,2/12/2017 12:16:28 PM
0d117ffa-16c3-4374-93ef-e8565926b14c,BTC-NBT,LIMIT_BUY,0.65,0.00100122,0.00000162,0.00065079,2/12/2017 8:19:24 PM,2/12/2017 8:40:45 PM
d16a135f-1333-4d41-950b-f92726a0e47d,BTC-NBT,LIMIT_BUY,0.54216365,0.0009995,0.00000135,0.00054189,2/13/2017 2:11:09 AM,2/13/2017 3:40:37 AM
74d68e3f-931c-4db0-8850-cac5067f3a2e,BTC-NBT,LIMIT_BUY,0.50836914,0.0009968,0.00000126,0.00050674,2/13/2017 8:18:12 AM,2/13/2017 8:27:19 AM
60ae0fc8-afd1-4590-bd4d-202f407963b5,BTC-NBT,LIMIT_BUY,1.05250974,0.00101281,0.00000263,0.00105538,2/13/2017 8:29:22 AM,2/13/2017 8:30:22 AM
c24e0311-8bdc-4a6a-8a9e-ec39f78f9119,BTC-NBT,LIMIT_BUY,1.00942428,0.00102016,0.00000256,0.00102913,2/13/2017 8:32:25 AM,2/13/2017 8:36:29 AM
6a113ce9-5306-4c9a-bf55-f26849837d35,BTC-NBT,LIMIT_SELL,13.22318556,0.00101396,0.00003359,0.01343885,2/13/2017 9:24:16 AM,2/13/2017 9:25:17 AM
022bd36a-bb90-4c79-bcb2-76f04089cce7,BTC-NBT,LIMIT_SELL,14.73635368,0.00101366,0.00003734,0.01493765,2/13/2017 12:39:26 PM,2/13/2017 12:58:46 PM
a70ad3ac-1ecb-48dc-82f5-4a8f573a38d2,BTC-NBT,LIMIT_SELL,146.1074159,0.00101326,0.00037011,0.1480448,2/13/2017 2:46:34 PM,2/13/2017 4:08:52 PM
d5ebc331-53ab-4b54-bb6c-69e854102dc5,BTC-NBT,LIMIT_BUY,265.2834639,0.00100298,0.00066517,0.266074,2/13/2017 7:36:19 PM,2/13/2017 8:00:42 PM
99c6a411-6843-4ff4-822d-3a88681d48f8,BTC-NBT,LIMIT_BUY,21.5,0.00100179,0.00005384,0.02153848,2/13/2017 9:27:07 PM,2/13/2017 9:48:27 PM
d63ffc06-2df0-49a4-b132-1ddf931fcac1,BTC-NBT,LIMIT_BUY,1.894,0.00100605,0.00000476,0.00190545,2/13/2017 11:30:09 PM,2/13/2017 11:47:24 PM
034a0539-0478-4eb8-947f-5b4e40d7c23f,BTC-NBT,LIMIT_SELL,2970.42970727,0.00100743,0.00748124,2.99249999,2/14/2017 2:20:56 AM,2/14/2017 4:22:56 AM
48e432b7-e686-4114-bb41-2da3a780ef14,BTC-NBT,LIMIT_BUY,27.71768357,0.00099233,0.00006876,0.02750508,2/14/2017 6:09:42 AM,2/14/2017 6:15:46 AM
34ccb663-0463-4937-9bb5-80737ac79a32,BTC-NBT,LIMIT_SELL,120.36798806,0.00123985,0.00037309,0.14923824,1/15/2017 7:40:26 AM,1/15/2017 7:46:33 AM
18237e81-df8b-4a2b-afaa-bcfa4aafffa7,BTC-NBT,LIMIT_BUY,35.66197145,0.00099007,0.00008826,0.03530784,2/14/2017 6:24:57 AM,2/14/2017 6:29:59 AM
bd03ec4b-7018-4ed1-801f-c54c1fd09943,BTC-NBT,LIMIT_BUY,14.332,0.00099174,0.00003552,0.0142136,2/14/2017 6:30:00 AM,2/14/2017 6:39:09 AM
3fc2d700-8acb-4113-8af3-b6e34e4ba4e3,BTC-NBT,LIMIT_BUY,41.42789731,0.00099007,0.00010252,0.04101649,2/14/2017 6:39:10 AM,2/14/2017 7:21:52 AM
391861e4-6ac8-4391-a53d-6374d78e2e4e,BTC-NBT,LIMIT_BUY,16.28962855,0.00099174,0.00004038,0.01615507,2/14/2017 7:21:53 AM,2/14/2017 7:37:14 AM
8e0bdadb-b797-4b09-bc0f-36d3ca1938be,BTC-NBT,LIMIT_SELL,20.77731199,0.00098498,0.0000515,0.02060403,2/14/2017 8:50:20 AM,2/14/2017 9:07:34 AM
6bea7ada-314f-4997-a1c5-6aaa9d19af97,BTC-NBT,LIMIT_BUY,16.54353915,0.00097908,0.00004049,0.01619744,2/14/2017 8:50:21 AM,2/14/2017 9:07:34 AM
9bdd7901-193e-4c1b-923d-e6c6faf06907,BTC-NBT,LIMIT_SELL,16.66973545,0.00099318,0.00004142,0.01657155,2/14/2017 12:21:47 PM,2/14/2017 12:24:56 PM
f080e3b6-94d3-4f2a-a9aa-13bf321596de,BTC-NBT,LIMIT_BUY,16.66973545,0.00098722,0.00004114,0.01645669,2/14/2017 12:21:47 PM,2/14/2017 12:24:57 PM
b5e759ea-f129-4241-9946-9d5db5c1c8f4,BTC-NBT,LIMIT_BUY,83.35258859,0.00099328,0.00020698,0.08279245,2/14/2017 7:25:45 PM,2/14/2017 8:07:26 PM
b9bb0be1-50b7-4af3-9b18-2daabfd17916,BTC-NBT,LIMIT_BUY,16.64741141,0.00098879,0.00004115,0.01646079,2/14/2017 8:07:28 PM,2/14/2017 9:04:20 PM
0458143f-cf8a-4161-905a-7e90edd7e6d1,BTC-NBT,LIMIT_BUY,3000,0.00098795,0.00740962,2.96385,2/15/2017 12:15:29 AM,2/15/2017 1:39:52 AM
dba26c5d-227a-48eb-99dd-4aea38d17469,BTC-NBT,LIMIT_SELL,11.77691535,0.00099208,0.0000292,0.01168364,2/15/2017 3:50:00 AM,2/15/2017 4:07:16 AM
af6fb4dc-98cc-47e9-8f9e-d69ce9eb461f,BTC-NBT,LIMIT_SELL,20.28393228,0.00099725,0.00005057,0.02022815,2/15/2017 4:49:47 PM,2/15/2017 5:23:27 PM
a909bb70-98ca-4ebd-a429-160a1635a7c7,BTC-NBT,LIMIT_BUY,1864.4909,0.00121493,0.00566306,2.26522592,1/16/2017 12:19:49 AM,1/16/2017 12:34:10 AM
ebe17bec-679e-4deb-bf54-1bce0b85e374,BTC-NBT,LIMIT_SELL,1.1524777,0.00098643,0.00000284,0.00113694,2/16/2017 2:17:02 AM,2/16/2017 2:23:09 AM
1fc7b0a8-a521-4c16-ba7b-f867aa64f216,BTC-NBT,LIMIT_SELL,4.26758552,0.00097493,0.00001038,0.00416077,2/16/2017 2:34:20 AM,2/16/2017 2:46:32 AM
c09e0b8e-2ac8-4e49-bba2-b84615a4c5ee,BTC-NBT,LIMIT_SELL,10.22453843,0.0009737,0.0000249,0.00996745,2/16/2017 3:04:51 AM,2/16/2017 3:11:57 AM
1dff212d-b78d-435f-ad71-1381d66cebdd,BTC-NBT,LIMIT_BUY,651,0.00121375,0.00197537,0.79015125,1/16/2017 12:21:41 PM,1/16/2017 12:27:46 PM
79f48629-f915-480b-9c3a-34ba3acfb984,BTC-NBT,LIMIT_SELL,2902.86087213,0.0009773,0.00709241,2.83696593,2/16/2017 3:41:27 AM,2/16/2017 5:56:39 AM
a1c63b21-ca11-4adb-a8ef-d341252ea253,BTC-NBT,LIMIT_SELL,658.81729404,0.00096899,0.00159596,0.63838837,2/16/2017 3:16:52 PM,2/16/2017 3:33:06 PM
5e844f51-ca8b-4ca8-8f57-2a16ac2e4bd6,BTC-NBT,LIMIT_SELL,3.7211552,0.00096054,0.00000893,0.00357431,2/16/2017 6:24:56 PM,2/16/2017 6:49:20 PM
4c70196b-9a6b-467d-bbef-6b4e3449c3aa,BTC-NBT,LIMIT_BUY,1352.73,0.00096004,0.00324668,1.2986749,2/17/2017 2:54:17 AM,2/17/2017 3:12:35 AM
f963a08e-3189-4362-bd36-99b97ff7cd40,BTC-NBT,LIMIT_BUY,11.45332669,0.00095589,0.00002737,0.01094812,2/17/2017 8:02:21 AM,2/17/2017 8:48:05 AM
22089cd5-f16c-4c8f-bc96-1139956a70b3,BTC-NBT,LIMIT_SELL,4.07723553,0.00095615,0.00000974,0.00389844,2/17/2017 1:14:27 PM,2/17/2017 1:23:36 PM
b1c5bfac-4c01-42f8-ace2-42c6b169eff6,BTC-NBT,LIMIT_SELL,45.01,0.00095161,0.00010707,0.04283196,2/17/2017 1:52:05 PM,2/17/2017 2:18:30 PM
aa0432fe-035d-4f6d-818e-bb806801b223,BTC-NBT,LIMIT_SELL,1.73366686,0.00094954,0.00000411,0.00164688,2/17/2017 2:18:31 PM,2/17/2017 2:26:00 PM
ae3c2d60-2605-4930-8617-2925297185a4,BTC-NBT,LIMIT_BUY,4.05008451,0.00087412,0.00000885,0.00354025,3/16/2017 9:30:38 PM,3/16/2017 9:31:35 PM
75bf5b1e-a627-43c7-be4b-cd0e8f16cc76,BTC-NBT,LIMIT_SELL,33.15737359,0.00094712,0.00007851,0.03140401,2/17/2017 2:53:05 PM,2/17/2017 2:57:08 PM
29aa4f97-30d5-4621-9b58-ea4a883a681e,BTC-NBT,LIMIT_SELL,29.75145547,0.00095305,0.00007088,0.02835462,2/18/2017 3:08:06 AM,2/18/2017 3:19:16 AM
f1126f0b-fd03-40a9-8182-88a62d3c5882,BTC-NBT,LIMIT_SELL,0.4768025,0.00119119,0.00000142,0.00057,1/17/2017 3:10:13 AM,1/17/2017 3:13:16 AM
703698c4-133c-47d5-aa6c-ffacbc8f3c10,BTC-NBT,LIMIT_SELL,20.00298145,0.00093914,0.00004696,0.01878559,2/18/2017 10:33:25 AM,2/18/2017 10:40:40 AM
ce5e05f3-26b7-468a-bfc3-e8da26316a8f,BTC-NBT,LIMIT_SELL,84.75241546,0.00094391,0.00019999,0.07999865,2/18/2017 11:33:25 AM,2/18/2017 1:22:19 PM
99999ae0-8c5d-472e-a305-2b7b73bd2ffd,BTC-NBT,LIMIT_SELL,3.57721489,0.00117421,0.00001049,0.00420039,1/17/2017 4:20:22 AM,1/17/2017 4:32:41 AM
b6c161ad-4da8-4e24-9b25-15b1dc76ca38,BTC-NBT,LIMIT_SELL,33.15532192,0.00094881,0.00007864,0.0314581,2/19/2017 3:39:14 AM,2/19/2017 4:28:01 AM
abfbd59f-7e42-4ae6-81aa-fa618338ac6b,BTC-NBT,LIMIT_BUY,11.1401,0.00094834,0.00002641,0.0105646,2/19/2017 1:16:43 PM,2/19/2017 1:26:53 PM
df74d96d-a34f-4700-a168-9aff4d7a7d8c,BTC-NBT,LIMIT_SELL,1628.64677771,0.00095873,0.00390358,1.56143252,2/19/2017 8:53:12 PM,2/19/2017 10:04:22 PM
0654c458-d241-47e1-8197-a61eaffebe87,BTC-NBT,LIMIT_BUY,2200,0.00095299,0.00524144,2.096578,2/19/2017 8:53:12 PM,2/19/2017 10:04:22 PM
ae46a8eb-ff81-4be0-84b8-99a6281ca32b,BTC-NBT,LIMIT_SELL,5.548388,0.00094223,0.00001306,0.00522846,2/20/2017 9:45:51 AM,2/20/2017 10:08:13 AM
e7321365-8407-4f8a-b103-876fd44e9d52,BTC-NBT,LIMIT_BUY,4.99,0.00094055,0.00001173,0.00469334,2/20/2017 4:40:40 PM,2/20/2017 7:21:17 PM
1bcb7ac5-12c6-429e-a8da-481a16ec8694,BTC-NBT,LIMIT_SELL,5.63476598,0.00091573,0.00001289,0.00515992,2/20/2017 11:48:41 PM,2/20/2017 11:49:41 PM
838ba65a-5fb9-4aac-95f6-c237a362e4b6,BTC-NBT,LIMIT_SELL,5.75720765,0.00091766,0.0000132,0.00528315,2/20/2017 11:49:42 PM,2/20/2017 11:51:44 PM
e984c3f5-3e4e-41bd-b63b-d42fb5ec43a6,BTC-NBT,LIMIT_SELL,19.99120311,0.00092078,0.00004601,0.01840749,2/21/2017 12:26:17 AM,2/21/2017 1:04:54 AM
5af13d9b-9177-40c2-a8ca-091d5cd53403,BTC-NBT,LIMIT_SELL,5,0.00091465,0.00001145,0.00458095,2/21/2017 6:12:59 AM,2/21/2017 6:17:01 AM
89514e66-672f-4552-95f1-206867e72302,BTC-NBT,LIMIT_SELL,20.16950824,0.00091264,0.00004601,0.0184075,2/21/2017 7:29:14 AM,2/21/2017 7:42:24 AM
75efe7cd-cd63-4563-a730-4439ffe62d06,BTC-NBT,LIMIT_SELL,8.2,0.00089971,0.00001845,0.00738,2/21/2017 11:48:38 AM,2/21/2017 11:49:29 AM
b83133ad-57d6-44f9-a67f-72cc318c85d7,BTC-NBT,LIMIT_SELL,50.01,0.00089315,0.00011166,0.04466643,2/21/2017 6:10:44 PM,2/21/2017 6:50:23 PM
bd744213-a437-4c51-a7f6-317e50b7aed4,BTC-NBT,LIMIT_SELL,4.59113299,0.00088855,0.00001019,0.00407945,2/21/2017 10:41:09 PM,2/21/2017 10:44:15 PM
488589ca-c36e-48c1-ac20-ef95e08441d6,BTC-NBT,LIMIT_BUY,0.69429136,0.00090418,0.00000156,0.00062528,3/17/2017 6:54:51 AM,3/17/2017 6:55:49 AM
dafe78bb-6024-4a2f-bbba-d5b27d036310,BTC-NBT,LIMIT_SELL,5.5628539,0.00088698,0.00001235,0.00494165,2/21/2017 10:44:16 PM,2/21/2017 10:49:17 PM
f11b4b09-f7ad-4771-a6fc-4823c54de5ec,BTC-NBT,LIMIT_SELL,4.03834006,0.00088542,0.00000893,0.00357562,2/21/2017 10:55:24 PM,2/21/2017 11:06:35 PM
